ref_cpx_klb1@1:12/28/2016 05:35:05 AM;
Software:Name=Qtegra;Version=2.4.1800.33;File Version=1;
Configuration:Machine=iCAP Q;
Laser:Additional Gas Flow 1=0;Additional Gas Flow 2=0;Additional Gas Flow 3=0;CCT Entry Lens=-56;Angular Deflection=-275;Deflection Entry Lens=-35;Extraction Lens 1 Polarity=0;Extraction Lens 1 Negative=0;Extraction Lens 1 Positive=0;Spray Chamber Temperature=2.7;Peristaltic Pump Speed=40;Cool Flow=14;Sampling Depth=6.41348973607038;Plasma Power=1550;Auxilliary Flow=0.8;Nebulizer Flow=1.02188644688645;Torch Horizontal Position=-0.227565982404692;Torch Vertical Position=0.000107526881718986;Extraction Lens 2=-209.304029304029;CCT Focus Lens=2.22564102564103;CCT Bias=-2.00854700854701;CCT Exit Lens=-160.01221001221;Focus Lens=20.0990099009901;D1 Lens=-192.039072039072;D2 Lens=-80;Quad Entry Lens=-25.2014652014652;Pole Bias=-1.00019836728466;CCT1 Flow=0;CCT2 Flow=0;CCT1 Shut-Off Valve=0;CCT2 Shut-Off Valve=0;Virtual CCT Mass to Dac Factor=130.000047683761;Virtual CCT Mass to Dac Offset=-220.003337863291;Virtual CCT Mass parameter b=0.650000238418807;Virtual CCT Mass Maximum Dac Limit Set=4095;
RF Generator:RF Plasma Lit Readback=1;RF FET Temperature Ok Readback=1;Plasma Power Readback=1548.6077186126;
Ion Optics:Pole Bias Readback=-1.0752688172043;Torch Horizontal Position Readback=-0.21642228739003;Torch Vertical Position Readback=0.0263929618768328;Sampling Depth Readback=6.425;Extraction Lens 1 Negative Readback=-199.41348973607;Extraction Lens 1 Positive Readback=-0.0146627565982405;Extraction Lens 2 Readback=-208.211143695015;Angular Deflection Readback=-277.712609970674;Quad Entry Lens Readback=-25.1221896383187;Focus Lens Readback=19.9462365591398;D2 Lens Readback=-79.1788856304985;Deflection Exit Lens Readback=35;Deflection Entry Lens Readback=-34.7214076246334;D1 Lens Readback=-191.593352883675;CCT Exit Lens Readback=-159.579667644184;CCT Bias Readback=-2.63440860215054;CCT Entry Lens Readback=-56.4516129032258;CCT Focus Lens Readback=2.08699902248289;
Vacuum:Analyzer Vacuum Ok Readback=1;Interface Pressure Readback=2.07122263692432;Analyzer Pressure Readback=5.78062217507179E-07;
Detector:Detector Voltage (Counting) Readback=1153.47018572825;Detector Voltage (Analog) Readback=-1970.67448680352;
Cooling System:Plasma Cooling Water Flow Readback=3.27529411764706;Interface Temperature Readback=36.9620680891376;Exhaust Flow Readback=0.393627565982405;Quad Board Temperature Readback=35.6177908113392;Inlet Fan Speed Readback=2376.47058823529;Outlet Fan Speed Readback=2282.35294117647;Peltier Temperature Hot Side Readback=20.3083982259398;Spray Chamber Temperature Readback=2.7058192015936;
Power Supply:Supply Voltage 500 V Readback=-538.245356793744;Supply Voltage 1 kV Readback=-1163.24535679374;
Gas Supply:Nebulizer Supply Pressure Readback=-0.0193768817204302;Nebulizer Flow Readback=1.01026392961877;Cool Flow Readback=13.919843597263;Auxilliary Flow Readback=0.777126099706745;CCT2 Flow Readback=0;Gas Flow 2 Readback=9.77517106549365;CCT1 Flow Readback=0;Additional Gas Flow 1 Readback=0;
Pulse Counting:Threshold=2500000;

Time,7Li,11B,29Si,42Ca,44Ca,85Rb,88Sr,89Y,90Zr,93Nb,133Cs,137Ba,139La,140Ce,141Pr,146Nd,147Sm,151Eu,157Gd,159Tb,163Dy,165Ho,166Er,169Tm,172Yb,175Lu,178Hf,208Pb,232Th,238U,
46.82971,500.010000200004,833.361112037068,639973.744666885,355998.214937726,1151059.42070762,166.667777785185,30036.0432519023,9670.40589027757,5334.47135388883,0,0,0,666.684444918531,3500.49006860961,500.010000200004,666.684444918531,0,833.361112037068,166.667777785185,833.361112037068,1166.72111365197,1500.09000540032,833.361112037068,500.010000200004,500.010000200004,166.667777785185,0,0,0,0,
47.02892,666.684444918531,1250.06250312516,645234.089696771,381741.39051332,1148356.36902187,0,19682.1499579669,3000.36004320518,4667.53794041554,0,333.337777837038,0,0,1500.09000540032,1000.04000160006,1500.09000540032,0,1166.72111365197,166.667777785185,333.337777837038,666.684444918531,666.684444918531,666.684444918531,833.361112037068,666.684444918531,1000.04000160006,666.684444918531,0,0,0,
47.22807,833.361112037068,1083.38027981213,531393.401326271,277717.860224331,1134841.11059308,0,30036.0432519023,6668.44491864497,4334.08457465961,0,333.337777837038,0,0,3333.77783704494,833.361112037068,1833.46778763776,166.667777785185,833.361112037068,166.667777785185,666.684444918531,1166.72111365197,666.684444918531,1166.72111365197,1166.72111365197,166.667777785185,833.361112037068,333.337777837038,0,0,0,
47.42734,1000.04000160006,1333.40444823724,622964.709928687,269541.778975741,1432176.79602633,0,28365.4808783288,10004.0016006403,3000.36004320518,0,333.337777837038,0,166.667777785185,3167.06782859162,500.010000200004,1000.04000160006,833.361112037068,666.684444918531,333.337777837038,500.010000200004,1500.09000540032,1166.72111365197,1833.46778763776,500.010000200004,166.667777785185,0,1333.40444823724,0,0,0,
47.6268,500.010000200004,833.361112037068,618953.926873258,263753.587453009,1248369.28139487,500.010000200004,18680.6148590948,8669.67215301304,5667.95140231786,0,666.684444918531,0,166.667777785185,1833.46778763776,666.684444918531,500.010000200004,333.337777837038,833.361112037068,333.337777837038,666.684444918531,1500.09000540032,1000.04000160006,1000.04000160006,500.010000200004,500.010000200004,333.337777837038,333.337777837038,0,0,0,
47.82596,1166.72111365197,1000.04000160006,816134.051136598,271925.922930735,1115919.74879278,0,21017.6548300572,8669.67215301304,3667.20452333009,0,0,0,166.667777785185,1500.09000540032,500.010000200004,1500.09000540032,500.010000200004,1166.72111365197,500.010000200004,1500.09000540032,1166.72111365197,833.361112037068,1166.72111365197,500.010000200004,833.361112037068,500.010000200004,666.684444918531,0,0,0,
48.02537,1000.04000160006,1250.06250312516,644459.675709455,338180.245678996,1313242.52185303,0,26027.0681508769,8336.11203734578,4000.64010241639,0,0,0,166.667777785185,3333.77783704494,1000.04000160006,833.361112037068,666.684444918531,333.337777837038,833.361112037068,166.667777785185,1333.40444823724,1333.40444823724,1333.40444823724,833.361112037068,333.337777837038,166.667777785185,0,0,0,0,
48.22454,1000.04000160006,833.361112037068,790921.595598349,331333.846715033,1799791.82528926,166.667777785185,27029.191526849,9670.40589027757,4667.53794041554,0,333.337777837038,0,0,2333.55113143893,333.337777837038,833.361112037068,666.684444918531,500.010000200004,333.337777837038,500.010000200004,1166.72111365197,1166.72111365197,1166.72111365197,166.667777785185,666.684444918531,166.667777785185,0,0,0,0,
48.42375,666.684444918531,833.361112037068,628758.884636413,287945.405011734,1342976.09039636,833.361112037068,25025.025025025,11004.8421305374,5334.47135388883,0,333.337777837038,0,166.667777785185,1333.40444823724,166.667777785185,500.010000200004,166.667777785185,1166.72111365197,1000.04000160006,333.337777837038,1000.04000160006,1333.40444823724,500.010000200004,500.010000200004,666.684444918531,166.667777785185,0,166.667777785185,0,0,
48.62303,666.684444918531,333.337777837038,916729.24226585,356684.021908175,1078077.02519219,166.667777785185,19682.1499579669,6001.44034568296,6001.44034568296,0,0,0,333.337777837038,2833.65448084116,1666.77778518568,666.684444918531,666.684444918531,833.361112037068,0,833.361112037068,1666.77778518568,333.337777837038,1500.09000540032,333.337777837038,1166.72111365197,166.667777785185,666.684444918531,0,0,0,
48.82217,1000.04000160006,1083.38027981213,818807.731486796,280444.396505231,1337569.98702484,166.667777785185,27363.2504871993,12673.0876977669,3333.77783704494,0,0,0,166.667777785185,3667.20452333009,666.684444918531,1500.09000540032,333.337777837038,666.684444918531,166.667777785185,500.010000200004,500.010000200004,1500.09000540032,500.010000200004,500.010000200004,833.361112037068,166.667777785185,333.337777837038,0,0,0,
49.02146,666.684444918531,750.02250067502,644181.848022321,273629.158354451,1740324.68820261,0,14007.84439286,6334.93818434003,4667.53794041554,0,0,0,500.010000200004,2500.2500250025,333.337777837038,500.010000200004,500.010000200004,1000.04000160006,0,166.667777785185,1500.09000540032,1166.72111365197,1000.04000160006,333.337777837038,1166.72111365197,833.361112037068,0,0,0,0,
49.22091,666.684444918531,1166.72111365197,591916.426023133,314575.795215208,1518674.44997055,333.337777837038,23021.1794851263,7669.01849900636,4667.53794041554,333.337777837038,0,0,333.337777837038,3167.06782859162,1333.40444823724,2500.2500250025,333.337777837038,666.684444918531,666.684444918531,333.337777837038,1500.09000540032,1166.72111365197,1333.40444823724,333.337777837038,500.010000200004,166.667777785185,666.684444918531,0,166.667777785185,0,
49.4203,500.010000200004,916.70027901023,1048087.36648165,315942.968243681,1132138.05890732,500.010000200004,26695.1414842499,7001.96054895371,3000.36004320518,0,0,0,166.667777785185,2833.65448084116,1833.46778763776,1333.40444823724,333.337777837038,833.361112037068,833.361112037068,833.361112037068,1000.04000160006,1333.40444823724,1833.46778763776,500.010000200004,666.684444918531,500.010000200004,333.337777837038,0,0,0,
49.61965,0,1166.72111365197,491606.585712883,240287.537355626,940426.944840276,333.337777837038,19348.2960155854,7669.01849900636,5667.95140231786,0,0,0,333.337777837038,2000.16001280102,833.361112037068,666.684444918531,500.010000200004,666.684444918531,333.337777837038,666.684444918531,666.684444918531,1833.46778763776,833.361112037068,333.337777837038,500.010000200004,833.361112037068,2000.16001280102,0,0,0,
49.81875,833.361112037068,833.361112037068,665954.641490223,349484.898466863,1421364.5892833,0,23355.1314560256,7669.01849900636,3333.77783704494,0,0,0,0,1833.46778763776,500.010000200004,666.684444918531,333.337777837038,333.337777837038,333.337777837038,500.010000200004,1833.46778763776,666.684444918531,1000.04000160006,500.010000200004,833.361112037068,500.010000200004,1666.77778518568,0,0,0,
50.01794,166.667777785185,916.70027901023,503548.233368865,267839.094400647,1051435.95514985,500.010000200004,18680.6148590948,6668.44491864497,6001.44034568296,0,0,0,500.010000200004,2500.2500250025,666.684444918531,1333.40444823724,333.337777837038,1500.09000540032,666.684444918531,500.010000200004,1333.40444823724,1166.72111365197,833.361112037068,500.010000200004,666.684444918531,166.667777785185,0,166.667777785185,0,0,
50.21713,500.010000200004,1083.38027981213,609856.038462589,409947.147309934,1093854.3754175,333.337777837038,21351.5533255044,8336.11203734578,4334.08457465961,0,333.337777837038,0,333.337777837038,3333.77783704494,1333.40444823724,1333.40444823724,500.010000200004,500.010000200004,833.361112037068,666.684444918531,2000.16001280102,1500.09000540032,666.684444918531,666.684444918531,833.361112037068,1500.09000540032,666.684444918531,0,0,0,
50.41631,333.337777837038,1250.06250312516,840302.697267564,265115.276299301,842911.528531346,166.667777785185,21685.460732635,8336.11203734578,5001.00020004001,0,0,0,166.667777785185,2166.85446071993,1000.04000160006,1833.46778763776,500.010000200004,833.361112037068,166.667777785185,666.684444918531,1166.72111365197,833.361112037068,1333.40444823724,166.667777785185,666.684444918531,666.684444918531,0,0,0,0,
50.61565,166.667777785185,833.361112037068,718497.891176545,317994.00469902,1124393.91406119,166.667777785185,27029.191526849,10004.0016006403,4000.64010241639,0,0,0,166.667777785185,3000.36004320518,333.337777837038,833.361112037068,166.667777785185,1500.09000540032,833.361112037068,500.010000200004,500.010000200004,1500.09000540032,500.010000200004,500.010000200004,333.337777837038,333.337777837038,333.337777837038,0,0,0,
50.81503,666.684444918531,750.02250067502,674380.391619882,381397.804339881,1063748.45355093,166.667777785185,23355.1314560256,5334.47135388883,5334.47135388883,0,0,0,0,1333.40444823724,333.337777837038,333.337777837038,0,500.010000200004,666.684444918531,833.361112037068,333.337777837038,666.684444918531,1500.09000540032,666.684444918531,500.010000200004,0,666.684444918531,333.337777837038,0,0,
51.01422,833.361112037068,1000.04000160006,757617.386048301,253205.473548109,953736.647647375,333.337777837038,29033.6790677186,8669.67215301304,5334.47135388883,0,0,0,166.667777785185,3667.20452333009,1000.04000160006,1500.09000540032,1000.04000160006,666.684444918531,500.010000200004,1166.72111365197,833.361112037068,1000.04000160006,1333.40444823724,333.337777837038,1833.46778763776,833.361112037068,0,0,0,0,
51.21361,666.684444918531,1000.04000160006,675083.529605083,353941.016591619,929409.182475564,166.667777785185,23689.0923407492,6334.93818434003,5334.47135388883,0,333.337777837038,0,0,1500.09000540032,666.684444918531,166.667777785185,333.337777837038,666.684444918531,500.010000200004,500.010000200004,1666.77778518568,1500.09000540032,1500.09000540032,333.337777837038,833.361112037068,333.337777837038,0,0,0,0,
51.41282,333.337777837038,583.346944762044,470111.619932115,307058.982318801,1151059.42070762,333.337777837038,18012.9693379233,8669.67215301304,6668.44491864497,0,666.684444918531,0,500.010000200004,3500.49006860961,833.361112037068,1333.40444823724,1166.72111365197,500.010000200004,333.337777837038,666.684444918531,833.361112037068,666.684444918531,0,333.337777837038,1333.40444823724,166.667777785185,666.684444918531,0,0,0,
51.61197,333.337777837038,750.02250067502,525137.155070313,279421.876474633,1002391.577991,333.337777837038,20016.0128102482,11004.8421305374,4334.08457465961,0,0,0,0,2000.16001280102,1000.04000160006,1166.72111365197,833.361112037068,666.684444918531,666.684444918531,333.337777837038,1666.77778518568,1166.72111365197,1333.40444823724,833.361112037068,500.010000200004,666.684444918531,1333.40444823724,0,0,0,
51.81115,666.684444918531,1166.72111365197,668405.273317179,360456.623474991,1272696.74656668,500.010000200004,18680.6148590948,11004.8421305374,4000.64010241639,0,666.684444918531,0,166.667777785185,2166.85446071993,333.337777837038,500.010000200004,333.337777837038,333.337777837038,333.337777837038,833.361112037068,1000.04000160006,1666.77778518568,1000.04000160006,333.337777837038,666.684444918531,666.684444918531,1000.04000160006,166.667777785185,0,0,
52.01045,500.010000200004,1000.04000160006,778865.454945418,406848.331278202,1621390.41402931,0,23355.1314560256,11338.4734412934,10004.0016006403,0,0,0,0,2166.85446071993,333.337777837038,1000.04000160006,666.684444918531,166.667777785185,500.010000200004,666.684444918531,833.361112037068,666.684444918531,1500.09000540032,166.667777785185,1000.04000160006,500.010000200004,666.684444918531,0,0,0,
52.20967,1166.72111365197,1000.04000160006,719106.209621003,376588.57444476,1005908.54242084,666.684444918531,27697.318365658,10337.606210567,9003.24116682005,0,0,0,166.667777785185,1666.77778518568,500.010000200004,1333.40444823724,166.667777785185,833.361112037068,166.667777785185,500.010000200004,2166.85446071993,1333.40444823724,1000.04000160006,166.667777785185,166.667777785185,500.010000200004,333.337777837038,0,0,0,
52.40908,500.010000200004,1083.38027981213,771070.427181263,480044.029516083,1213229.60948003,500.010000200004,33377.8371161549,8002.56081946223,3000.36004320518,0,333.337777837038,0,166.667777785185,2500.2500250025,500.010000200004,833.361112037068,333.337777837038,1000.04000160006,333.337777837038,833.361112037068,1333.40444823724,666.684444918531,666.684444918531,500.010000200004,333.337777837038,500.010000200004,333.337777837038,500.010000200004,0,0,
52.60853,666.684444918531,1000.04000160006,646848.005240652,328596.322963243,1205120.45442276,166.667777785185,26695.1414842499,7669.01849900636,4667.53794041554,0,333.337777837038,0,0,3000.36004320518,666.684444918531,500.010000200004,666.684444918531,500.010000200004,666.684444918531,333.337777837038,2000.16001280102,1000.04000160006,333.337777837038,333.337777837038,666.684444918531,833.361112037068,0,0,0,0,
52.80787,666.684444918531,750.02250067502,727928.867422267,323465.060371141,1045640.40496311,166.667777785185,31372.6537260033,9003.24116682005,7001.96054895371,0,0,0,500.010000200004,1333.40444823724,333.337777837038,1000.04000160006,333.337777837038,500.010000200004,166.667777785185,333.337777837038,1166.72111365197,2333.55113143893,666.684444918531,500.010000200004,1333.40444823724,500.010000200004,333.337777837038,0,0,0,
53.00698,333.337777837038,500.010000200004,809254.41336201,322439.057330002,1718700.27471655,666.684444918531,21685.460732635,8002.56081946223,3667.20452333009,0,0,0,166.667777785185,1500.09000540032,1000.04000160006,1166.72111365197,0,333.337777837038,333.337777837038,500.010000200004,2000.16001280102,1333.40444823724,666.684444918531,666.684444918531,1166.72111365197,500.010000200004,0,0,0,0,
53.20619,0,1333.40444823724,604610.195414385,257627.803596686,925004.148000664,166.667777785185,21017.6548300572,6668.44491864497,5334.47135388883,0,0,0,0,1833.46778763776,500.010000200004,1000.04000160006,666.684444918531,1333.40444823724,833.361112037068,500.010000200004,1666.77778518568,1500.09000540032,1333.40444823724,833.361112037068,500.010000200004,666.684444918531,666.684444918531,0,0,0,
53.40536,666.684444918531,500.010000200004,696547.754464347,282148.780389143,1186199.09262246,0,26695.1414842499,9003.24116682005,3333.77783704494,0,0,0,0,1333.40444823724,333.337777837038,666.684444918531,666.684444918531,1000.04000160006,666.684444918531,166.667777785185,833.361112037068,833.361112037068,1000.04000160006,333.337777837038,333.337777837038,500.010000200004,666.684444918531,0,0,0,
53.60456,500.010000200004,750.02250067502,724752.013390591,294427.131814319,1259181.4881379,0,26361.1003590449,7335.48507562218,5001.00020004001,0,333.337777837038,0,166.667777785185,3000.36004320518,1000.04000160006,1000.04000160006,500.010000200004,0,666.684444918531,666.684444918531,1333.40444823724,166.667777785185,166.667777785185,166.667777785185,333.337777837038,0,666.684444918531,0,0,0,
53.80378,833.361112037068,416.673611226854,792536.106643635,307058.982318801,822889.40917229,166.667777785185,20349.8845727859,10004.0016006403,4000.64010241639,0,0,0,333.337777837038,1000.04000160006,666.684444918531,1000.04000160006,1000.04000160006,1666.77778518568,1166.72111365197,333.337777837038,1666.77778518568,1166.72111365197,666.684444918531,1000.04000160006,1500.09000540032,500.010000200004,0,0,0,0,
54.00294,333.337777837038,916.70027901023,935835.878515422,343317.474048443,1065197.74796691,0,23689.0923407492,4667.53794041554,4667.53794041554,0,0,0,666.684444918531,3000.36004320518,500.010000200004,666.684444918531,666.684444918531,833.361112037068,500.010000200004,1166.72111365197,1666.77778518568,500.010000200004,1166.72111365197,500.010000200004,666.684444918531,500.010000200004,666.684444918531,0,0,0,
54.20209,1333.40444823724,1250.06250312516,613411.391803902,344345.169705735,1269993.69488092,166.667777785185,21017.6548300572,6668.44491864497,3000.36004320518,0,333.337777837038,333.337777837038,0,1666.77778518568,666.684444918531,666.684444918531,166.667777785185,166.667777785185,500.010000200004,666.684444918531,666.684444918531,1333.40444823724,1333.40444823724,166.667777785185,0,833.361112037068,333.337777837038,166.667777785185,0,0,
54.40128,1666.77778518568,1833.46778763776,598667.504027524,301936.441535659,884919.100999503,500.010000200004,16344.0114207949,10004.0016006403,5001.00020004001,0,0,0,333.337777837038,2500.2500250025,166.667777785185,333.337777837038,166.667777785185,500.010000200004,333.337777837038,666.684444918531,1500.09000540032,1500.09000540032,666.684444918531,1166.72111365197,333.337777837038,333.337777837038,0,0,0,0,
54.60046,166.667777785185,416.673611226854,880904.299297904,489742.927445996,1556517.17357114,333.337777837038,24023.0621396541,10337.606210567,5667.95140231786,0,0,0,666.684444918531,833.361112037068,166.667777785185,166.667777785185,333.337777837038,166.667777785185,166.667777785185,833.361112037068,1000.04000160006,1166.72111365197,666.684444918531,333.337777837038,1666.77778518568,166.667777785185,1000.04000160006,333.337777837038,0,0,
54.79963,166.667777785185,1083.38027981213,868962.651641921,341947.342812348,1118622.80047854,0,20683.7652459366,7669.01849900636,5001.00020004001,0,333.337777837038,0,166.667777785185,2166.85446071993,333.337777837038,500.010000200004,0,1166.72111365197,833.361112037068,1166.72111365197,333.337777837038,666.684444918531,166.667777785185,0,500.010000200004,833.361112037068,0,0,0,0,
54.99884,1000.04000160006,750.02250067502,742764.566972376,363887.235539202,1172683.83419368,166.667777785185,29033.6790677186,9670.40589027757,3667.20452333009,0,0,0,0,1666.77778518568,666.684444918531,166.667777785185,500.010000200004,166.667777785185,666.684444918531,833.361112037068,833.361112037068,1000.04000160006,1166.72111365197,0,833.361112037068,166.667777785185,1000.04000160006,0,0,0,
55.19804,333.337777837038,916.70027901023,673119.630083813,293062.281636562,1251072.33308062,0,31038.4877247787,12005.7627661277,4667.53794041554,0,0,0,0,1833.46778763776,666.684444918531,1000.04000160006,500.010000200004,833.361112037068,333.337777837038,500.010000200004,833.361112037068,1166.72111365197,1166.72111365197,166.667777785185,666.684444918531,333.337777837038,333.337777837038,0,0,0,
55.39724,500.010000200004,833.361112037068,657165.533190109,215508.546376363,1188902.14430822,0,18680.6148590948,8002.56081946223,4000.64010241639,0,0,0,333.337777837038,666.684444918531,1166.72111365197,666.684444918531,166.667777785185,1000.04000160006,500.010000200004,1166.72111365197,1333.40444823724,1000.04000160006,1333.40444823724,500.010000200004,500.010000200004,0,333.337777837038,0,0,0,
55.59639,500.010000200004,833.361112037068,574924.298224077,258308.29954333,1256478.43645214,0,20683.7652459366,5001.00020004001,3333.77783704494,0,333.337777837038,0,333.337777837038,666.684444918531,500.010000200004,333.337777837038,500.010000200004,833.361112037068,500.010000200004,833.361112037068,1500.09000540032,1333.40444823724,1000.04000160006,166.667777785185,500.010000200004,166.667777785185,1000.04000160006,0,0,0,
55.79556,833.361112037068,833.361112037068,780283.239378523,371781.166695985,1307836.41848152,166.667777785185,20683.7652459366,10004.0016006403,5001.00020004001,0,0,0,333.337777837038,1666.77778518568,333.337777837038,666.684444918531,1000.04000160006,500.010000200004,166.667777785185,500.010000200004,833.361112037068,1000.04000160006,1166.72111365197,333.337777837038,666.684444918531,0,666.684444918531,0,0,0,
55.99475,1666.77778518568,916.70027901023,572809.789773562,297157.27411325,1134953.93278787,333.337777837038,22019.3770518056,10004.0016006403,5001.00020004001,0,0,0,166.667777785185,2500.2500250025,500.010000200004,1500.09000540032,166.667777785185,1333.40444823724,333.337777837038,1000.04000160006,1500.09000540032,666.684444918531,666.684444918531,0,1000.04000160006,166.667777785185,333.337777837038,0,0,166.667777785185,
56.19394,1166.72111365197,583.346944762044,516800.261292035,327912.034472977,1072670.92182068,166.667777785185,18680.6148590948,8669.67215301304,4667.53794041554,0,0,0,0,1833.46778763776,500.010000200004,166.667777785185,500.010000200004,833.361112037068,1500.09000540032,1833.46778763776,2333.55113143893,1500.09000540032,666.684444918531,666.684444918531,1000.04000160006,1333.40444823724,333.337777837038,0,0,0,
56.39313,666.684444918531,1083.38027981213,489218.256181686,271925.922930735,823990.166731048,0,26361.1003590449,8669.67215301304,4667.53794041554,0,0,0,166.667777785185,2666.95114145509,0,666.684444918531,0,166.667777785185,1500.09000540032,500.010000200004,1166.72111365197,333.337777837038,1500.09000540032,166.667777785185,500.010000200004,166.667777785185,0,0,0,0,
56.59258,166.667777785185,1166.72111365197,663566.311959027,418903.530177322,1486237.82974147,166.667777785185,24023.0621396541,10004.0016006403,6001.44034568296,0,0,0,666.684444918531,2000.16001280102,666.684444918531,1333.40444823724,833.361112037068,0,500.010000200004,666.684444918531,1666.77778518568,833.361112037068,666.684444918531,166.667777785185,333.337777837038,666.684444918531,666.684444918531,166.667777785185,0,0,
56.79204,1000.04000160006,1333.40444823724,674380.391619882,319019.647559247,1291618.10836698,0,31372.6537260033,8336.11203734578,1333.40444823724,0,0,0,0,2666.95114145509,500.010000200004,666.684444918531,333.337777837038,666.684444918531,500.010000200004,1333.40444823724,1333.40444823724,1000.04000160006,1166.72111365197,500.010000200004,166.667777785185,333.337777837038,666.684444918531,0,0,0,
56.99125,666.684444918531,916.70027901023,695491.297793614,313550.512346262,1083483.1285637,166.667777785185,23689.0923407492,7335.48507562218,4667.53794041554,0,0,0,166.667777785185,1500.09000540032,1166.72111365197,666.684444918531,833.361112037068,666.684444918531,500.010000200004,1333.40444823724,1333.40444823724,1000.04000160006,1166.72111365197,500.010000200004,500.010000200004,333.337777837038,0,0,0,0,
57.19049,500.010000200004,333.337777837038,665945.738768582,339549.96959254,1310539.47016727,0,28031.3951625821,9336.81907912287,6668.44491864497,0,0,0,166.667777785185,2166.85446071993,833.361112037068,1000.04000160006,333.337777837038,166.667777785185,500.010000200004,333.337777837038,1666.77778518568,1333.40444823724,666.684444918531,333.337777837038,666.684444918531,166.667777785185,333.337777837038,166.667777785185,0,0,
57.38968,833.361112037068,1250.06250312516,759032.834180519,370064.676751549,1342976.09039636,333.337777837038,19682.1499579669,6668.44491864497,3667.20452333009,0,0,0,333.337777837038,2166.85446071993,1000.04000160006,833.361112037068,333.337777837038,833.361112037068,500.010000200004,1000.04000160006,666.684444918531,1666.77778518568,1000.04000160006,666.684444918531,333.337777837038,500.010000200004,0,0,0,0,
57.58885,500.010000200004,1000.04000160006,809254.41336201,375901.690373398,1378115.76231119,500.010000200004,22019.3770518056,9336.81907912287,3333.77783704494,0,0,0,333.337777837038,2333.55113143893,500.010000200004,500.010000200004,333.337777837038,833.361112037068,166.667777785185,0,1833.46778763776,833.361112037068,1000.04000160006,333.337777837038,833.361112037068,500.010000200004,0,166.667777785185,0,0,
57.78804,1166.72111365197,1083.38027981213,673325.756849643,336468.299010864,1215932.66116579,166.667777785185,21017.6548300572,7335.48507562218,4000.64010241639,0,0,0,333.337777837038,2333.55113143893,333.337777837038,666.684444918531,333.337777837038,333.337777837038,333.337777837038,833.361112037068,333.337777837038,1666.77778518568,833.361112037068,500.010000200004,500.010000200004,500.010000200004,1000.04000160006,166.667777785185,0,0,
57.9875,833.361112037068,750.02250067502,539739.835183546,271244.693038614,955508.797187115,166.667777785185,22353.3022833731,7001.96054895371,4667.53794041554,0,0,0,166.667777785185,1000.04000160006,1000.04000160006,166.667777785185,666.684444918531,833.361112037068,1666.77778518568,1333.40444823724,1000.04000160006,666.684444918531,666.684444918531,333.337777837038,666.684444918531,666.684444918531,0,166.667777785185,333.337777837038,0,
58.18696,666.684444918531,750.02250067502,657867.728560286,273629.158354451,1232150.97128033,166.667777785185,18680.6148590948,6001.44034568296,2666.95114145509,0,0,0,166.667777785185,833.361112037068,333.337777837038,1666.77778518568,333.337777837038,1166.72111365197,666.684444918531,833.361112037068,1666.77778518568,1166.72111365197,1000.04000160006,166.667777785185,666.684444918531,166.667777785185,1000.04000160006,0,0,0,
58.38625,500.010000200004,1083.38027981213,591330.33971638,387240.034662045,1432176.79602633,333.337777837038,19682.1499579669,8002.56081946223,7669.01849900636,0,0,0,666.684444918531,2333.55113143893,666.684444918531,1000.04000160006,166.667777785185,333.337777837038,666.684444918531,166.667777785185,1500.09000540032,333.337777837038,833.361112037068,666.684444918531,666.684444918531,833.361112037068,1000.04000160006,0,0,0,
58.58544,166.667777785185,750.02250067502,817200.451628893,326543.568408683,1175386.88587943,0,31038.4877247787,6334.93818434003,3000.36004320518,0,0,0,0,1000.04000160006,500.010000200004,666.684444918531,166.667777785185,500.010000200004,333.337777837038,666.684444918531,1333.40444823724,2166.85446071993,666.684444918531,333.337777837038,500.010000200004,166.667777785185,1000.04000160006,0,0,0,
58.7846,666.684444918531,666.684444918531,737604.527426117,261370.985126105,1019622.26447038,0,26361.1003590449,7335.48507562218,6001.44034568296,0,0,0,166.667777785185,1333.40444823724,166.667777785185,1500.09000540032,333.337777837038,666.684444918531,500.010000200004,1000.04000160006,1333.40444823724,666.684444918531,1500.09000540032,833.361112037068,500.010000200004,166.667777785185,0,0,0,0,
58.98381,500.010000200004,750.02250067502,558190.889016112,321755.101489594,1234854.02296608,0,28699.5755132552,4667.53794041554,6001.44034568296,0,0,0,166.667777785185,1333.40444823724,166.667777785185,0,0,666.684444918531,500.010000200004,500.010000200004,1500.09000540032,1000.04000160006,666.684444918531,666.684444918531,333.337777837038,500.010000200004,333.337777837038,166.667777785185,0,0,
59.18297,0,916.70027901023,869562.218021772,305351.238275187,1188902.14430822,0,27029.191526849,7335.48507562218,2666.95114145509,0,0,0,166.667777785185,2333.55113143893,833.361112037068,500.010000200004,166.667777785185,333.337777837038,166.667777785185,833.361112037068,1000.04000160006,833.361112037068,666.684444918531,666.684444918531,1333.40444823724,333.337777837038,666.684444918531,0,0,0,
59.38218,666.684444918531,666.684444918531,723274.550238938,274651.209813305,1675451.44774444,166.667777785185,20683.7652459366,10671.219720414,6001.44034568296,0,0,0,500.010000200004,1833.46778763776,333.337777837038,666.684444918531,166.667777785185,500.010000200004,666.684444918531,166.667777785185,1000.04000160006,1000.04000160006,1000.04000160006,333.337777837038,1000.04000160006,333.337777837038,0,0,0,166.667777785185,
